日付,場名,場コード,レース,賭式,組番,オッズ
2025-05-19,函館,11,2R,sanrentan,4-3-6,1110.2
2025-05-19,函館,11,2R,sanrentan,4-3-7,1768.9
2025-05-19,函館,11,2R,sanrentan,4-5-1,144.3
2025-05-19,函館,11,2R,sanrentan,4-5-2,948.7
2025-05-19,函館,11,2R,sanrentan,4-5-3,583.0
2025-05-19,函館,11,2R,sanrentan,4-5-6,1075.9
2025-05-19,函館,11,2R,sanrentan,4-5-7,869.7
2025-05-19,函館,11,2R,sanrentan,4-6-1,923.6
2025-05-19,函館,11,2R,sanrentan,4-6-2,2174.3
2025-05-19,函館,11,2R,sanrentan,4-6-3,1469.9
2025-05-19,函館,11,2R,sanrentan,4-6-5,1656.6
2025-05-19,函館,11,2R,sanrentan,4-6-7,2174.3
2025-05-19,函館,11,2R,sanrentan,4-7-1,884.4
2025-05-19,函館,11,2R,sanrentan,4-7-2,1321.1
2025-05-19,函館,11,2R,sanrentan,4-7-3,1897.5
2025-05-19,函館,11,2R,sanrentan,4-7-5,1227.8
2025-05-19,函館,11,2R,sanrentan,4-7-6,2319.2
2025-05-19,函館,11,2R,sanrentan,5-1-2,40.6
2025-05-19,函館,11,2R,sanrentan,5-1-3,20.1
2025-05-19,函館,11,2R,sanrentan,5-1-4,5.9
2025-05-19,函館,11,2R,sanrentan,5-1-6,120.5
2025-05-19,函館,11,2R,sanrentan,5-1-7,23.6
2025-05-19,函館,11,2R,sanrentan,5-2-1,92.9
2025-05-19,函館,11,2R,sanrentan,5-2-3,194.3
2025-05-19,函館,11,2R,sanrentan,5-2-4,213.4
2025-05-19,函館,11,2R,sanrentan,5-2-6,603.2
2025-05-19,函館,11,2R,sanrentan,5-2-7,70.7
2025-05-19,函館,11,2R,sanrentan,5-3-1,98.1
2025-05-19,函館,11,2R,sanrentan,5-3-2,282.0
2025-05-19,函館,11,2R,sanrentan,5-3-4,191.5
2025-05-19,函館,11,2R,sanrentan,5-3-6,245.5
2025-05-19,函館,11,2R,sanrentan,5-3-7,155.5
2025-05-19,函館,11,2R,sanrentan,5-4-1,44.0
2025-05-19,函館,11,2R,sanrentan,5-4-2,382.2
2025-05-19,函館,11,2R,sanrentan,5-4-3,232.9
2025-05-19,函館,11,2R,sanrentan,5-4-6,632.5
2025-05-19,函館,11,2R,sanrentan,5-4-7,247.3
2025-05-19,函館,11,2R,sanrentan,5-6-1,382.2
2025-05-19,函館,11,2R,sanrentan,5-6-2,993.9
2025-05-19,函館,11,2R,sanrentan,5-6-3,540.7
2025-05-19,函館,11,2R,sanrentan,5-6-4,745.4
2025-05-19,函館,11,2R,sanrentan,5-6-7,828.3
2025-05-19,函館,11,2R,sanrentan,5-7-1,41.8
2025-05-19,函館,11,2R,sanrentan,5-7-2,70.4
2025-05-19,函館,11,2R,sanrentan,5-7-3,95.4
2025-05-19,函館,11,2R,sanrentan,5-7-4,115.3
2025-05-19,函館,11,2R,sanrentan,5-7-6,387.9
2025-05-19,函館,11,2R,sanrentan,6-1-2,1355.4
2025-05-19,函館,11,2R,sanrentan,6-1-3,496.9
2025-05-19,函館,11,2R,sanrentan,6-1-4,465.9
2025-05-19,函館,11,2R,sanrentan,6-1-5,576.6
2025-05-19,函館,11,2R,sanrentan,6-1-7,1429.6
2025-05-19,函館,11,2R,sanrentan,6-2-1,1122.2
2025-05-19,函館,11,2R,sanrentan,6-2-3,756.2
2025-05-19,函館,11,2R,sanrentan,6-2-4,1321.1
2025-05-19,函館,11,2R,sanrentan,6-2-5,1581.3
2025-05-19,函館,11,2R,sanrentan,6-2-7,821.7
2025-05-19,函館,11,2R,sanrentan,6-3-1,209.5
2025-05-19,函館,11,2R,sanrentan,6-3-2,354.9
2025-05-19,函館,11,2R,sanrentan,6-3-4,303.3
2025-05-19,函館,11,2R,sanrentan,6-3-5,341.0
2025-05-19,函館,11,2R,sanrentan,6-3-7,389.4
2025-05-19,函館,11,2R,sanrentan,6-4-1,700.4
2025-05-19,函館,11,2R,sanrentan,6-4-2,1831.0
2025-05-19,函館,11,2R,sanrentan,6-4-3,892.0
2025-05-19,函館,11,2R,sanrentan,6-4-5,1122.2
2025-05-19,函館,11,2R,sanrentan,6-4-7,1932.7
2025-05-19,函館,11,2R,sanrentan,6-5-1,535.2
2025-05-19,函館,11,2R,sanrentan,6-5-2,1288.4
2025-05-19,函館,11,2R,sanrentan,6-5-3,617.5
2025-05-19,函館,11,2R,sanrentan,6-5-4,686.6
2025-05-19,函館,11,2R,sanrentan,6-5-7,1227.8
2025-05-19,函館,11,2R,sanrentan,6-7-1,1355.4
2025-05-19,函館,11,2R,sanrentan,6-7-2,915.5
2025-05-19,函館,11,2R,sanrentan,6-7-3,734.9
2025-05-19,函館,11,2R,sanrentan,6-7-4,1683.3
2025-05-19,函館,11,2R,sanrentan,6-7-5,1512.5
2025-05-19,函館,11,2R,sanrentan,7-1-2,110.2
2025-05-19,函館,11,2R,sanrentan,7-1-3,230.3
2025-05-19,函館,11,2R,sanrentan,7-1-4,122.3
2025-05-19,函館,11,2R,sanrentan,7-1-5,97.2
2025-05-19,函館,11,2R,sanrentan,7-1-6,504.1
2025-05-19,函館,11,2R,sanrentan,7-2-1,27.5
2025-05-19,函館,11,2R,sanrentan,7-2-3,34.3
2025-05-19,函館,11,2R,sanrentan,7-2-4,122.3
2025-05-19,函館,11,2R,sanrentan,7-2-5,26.0
2025-05-19,函館,11,2R,sanrentan,7-2-6,119.6
2025-05-19,函館,11,2R,sanrentan,7-3-1,268.2
2025-05-19,函館,11,2R,sanrentan,7-3-2,124.0
2025-05-19,函館,11,2R,sanrentan,7-3-4,501.7
2025-05-19,函館,11,2R,sanrentan,7-3-5,208.3
2025-05-19,函館,11,2R,sanrentan,7-3-6,274.6
2025-05-19,函館,11,2R,sanrentan,7-4-1,338.8
2025-05-19,函館,11,2R,sanrentan,7-4-2,472.2
2025-05-19,函館,11,2R,sanrentan,7-4-3,1003.5
2025-05-19,函館,11,2R,sanrentan,7-4-5,496.9
2025-05-19,函館,11,2R,sanrentan,7-4-6,1605.6
2025-05-19,函館,11,2R,sanrentan,7-5-1,52.4
2025-05-19,函館,11,2R,sanrentan,7-5-2,61.2
2025-05-19,函館,11,2R,sanrentan,7-5-3,128.6
2025-05-19,函館,11,2R,sanrentan,7-5-4,165.4
2025-05-19,函館,11,2R,sanrentan,7-5-6,407.6
2025-05-19,函館,11,2R,sanrentan,7-6-1,691.1
2025-05-19,函館,11,2R,sanrentan,7-6-2,395.3
2025-05-19,函館,11,2R,sanrentan,7-6-3,599.8
2025-05-19,函館,11,2R,sanrentan,7-6-4,1199.6
2025-05-19,函館,11,2R,sanrentan,7-6-5,809.0
2025-05-19,函館,11,2R,sanrenfuku,1-2-3,74.3
2025-05-19,函館,11,2R,sanrenfuku,1-2-4,64.1
2025-05-19,函館,11,2R,sanrenfuku,1-2-5,23.6
2025-05-19,函館,11,2R,sanrenfuku,1-2-6,165.9
2025-05-19,函館,11,2R,sanrenfuku,1-2-7,14.9
2025-05-19,函館,11,2R,sanrenfuku,1-3-4,38.1
2025-05-19,函館,11,2R,sanrenfuku,1-3-5,11.5
2025-05-19,函館,11,2R,sanrenfuku,1-3-6,48.5
2025-05-19,函館,11,2R,sanrenfuku,1-3-7,41.6
2025-05-19,函館,11,2R,sanrenfuku,1-4-5,2.7
2025-05-19,函館,11,2R,sanrenfuku,1-4-6,71.8
2025-05-19,函館,11,2R,sanrenfuku,1-4-7,40.0
2025-05-19,函館,11,2R,sanrenfuku,1-5-6,52.0
2025-05-19,函館,11,2R,sanrenfuku,1-5-7,6.7
2025-05-19,函館,11,2R,sanrenfuku,1-6-7,128.3
2025-05-19,函館,11,2R,sanrenfuku,2-3-4,141.8
2025-05-19,函館,11,2R,sanrenfuku,2-3-5,49.0
2025-05-19,函館,11,2R,sanrenfuku,2-3-6,60.9
2025-05-19,函館,11,2R,sanrenfuku,2-3-7,13.5
2025-05-19,函館,11,2R,sanrenfuku,2-4-5,123.9
2025-05-19,函館,11,2R,sanrenfuku,2-4-6,245.0
2025-05-19,函館,11,2R,sanrenfuku,2-4-7,47.5
2025-05-19,函館,11,2R,sanrenfuku,2-5-6,158.5
2025-05-19,函館,11,2R,sanrenfuku,2-5-7,10.3
2025-05-19,函館,11,2R,sanrenfuku,2-6-7,44.0
2025-05-19,函館,11,2R,sanrenfuku,3-4-5,29.7
2025-05-19,函館,11,2R,sanrenfuku,3-4-6,96.2
2025-05-19,函館,11,2R,sanrenfuku,3-4-7,108.9
2025-05-19,函館,11,2R,sanrenfuku,3-5-6,55.8
2025-05-19,函館,11,2R,sanrenfuku,3-5-7,22.6
2025-05-19,函館,11,2R,sanrenfuku,3-6-7,64.5
2025-05-19,函館,11,2R,sanrenfuku,4-5-6,158.5
2025-05-19,函館,11,2R,sanrenfuku,4-5-7,35.8
2025-05-19,函館,11,2R,sanrenfuku,4-6-7,220.0
2025-05-19,函館,11,2R,sanrenfuku,5-6-7,113.5
2025-05-19,函館,11,2R,wide,1-2,6.5〜8.3
2025-05-19,函館,11,2R,wide,1-3,2.7〜3.3
2025-05-19,函館,11,2R,wide,1-4,2.4〜3.1
2025-05-19,函館,11,2R,wide,1-5,1.5〜1.7
2025-05-19,函館,11,2R,wide,1-6,13.5〜16.1
2025-05-19,函館,11,2R,wide,1-7,3.9〜5.0
2025-05-19,函館,11,2R,wide,2-3,11.6〜12.6
2025-05-19,函館,11,2R,wide,2-4,20.1〜22.8
2025-05-19,函館,11,2R,wide,2-5,3.9〜4.8
2025-05-19,函館,11,2R,wide,2-6,19.7〜20.8
2025-05-19,函館,11,2R,wide,2-7,3.8〜4.2
2025-05-19,函館,11,2R,wide,3-4,11.6〜13.5
2025-05-19,函館,11,2R,wide,3-5,3.5〜4.5
2025-05-19,函館,11,2R,wide,3-6,6.3〜6.7
2025-05-19,函館,11,2R,wide,3-7,6.7〜7.4
2025-05-19,函館,11,2R,wide,4-5,2.6〜3.3
2025-05-19,函館,11,2R,wide,4-6,20.4〜22.3
2025-05-19,函館,11,2R,wide,4-7,11.2〜13.1
2025-05-19,函館,11,2R,wide,5-6,17.0〜19.9
2025-05-19,函館,11,2R,wide,5-7,2.9〜3.6
2025-05-19,函館,11,2R,wide,6-7,19.8〜21.1
2025-05-19,函館,11,3R,niwakutan,1-2,9999.9
2025-05-19,函館,11,3R,niwakutan,1-3,9999.9
2025-05-19,函館,11,3R,niwakutan,1-4,9999.9
2025-05-19,函館,11,3R,niwakutan,1-5,9999.9
2025-05-19,函館,11,3R,niwakutan,1-6,9999.9
2025-05-19,函館,11,3R,niwakutan,2-1,9999.9
2025-05-19,函館,11,3R,niwakutan,2-3,9999.9
2025-05-19,函館,11,3R,niwakutan,2-4,9999.9
2025-05-19,函館,11,3R,niwakutan,2-5,9999.9
2025-05-19,函館,11,3R,niwakutan,2-6,9999.9
2025-05-19,函館,11,3R,niwakutan,3-1,9999.9
2025-05-19,函館,11,3R,niwakutan,3-2,9999.9
2025-05-19,函館,11,3R,niwakutan,3-4,9999.9
2025-05-19,函館,11,3R,niwakutan,3-5,9999.9
2025-05-19,函館,11,3R,niwakutan,3-6,9999.9
2025-05-19,函館,11,3R,niwakutan,4-1,9999.9
2025-05-19,函館,11,3R,niwakutan,4-2,9999.9
2025-05-19,函館,11,3R,niwakutan,4-3,9999.9
2025-05-19,函館,11,3R,niwakutan,4-5,9999.9
2025-05-19,函館,11,3R,niwakutan,4-6,9999.9
2025-05-19,函館,11,3R,niwakutan,5-1,9999.9
2025-05-19,函館,11,3R,niwakutan,5-2,9999.9
2025-05-19,函館,11,3R,niwakutan,5-3,9999.9
2025-05-19,函館,11,3R,niwakutan,5-4,9999.9
2025-05-19,函館,11,3R,niwakutan,5-6,9999.9
2025-05-19,函館,11,3R,niwakutan,6-1,9999.9
2025-05-19,函館,11,3R,niwakutan,6-2,9999.9
2025-05-19,函館,11,3R,niwakutan,6-3,9999.9
2025-05-19,函館,11,3R,niwakutan,6-4,9999.9
2025-05-19,函館,11,3R,niwakutan,6-5,9999.9
2025-05-19,函館,11,3R,niwakutan,6-6,9999.9
2025-05-19,函館,11,3R,niwakufuku,1-2,9999.9
2025-05-19,函館,11,3R,niwakufuku,1-3,9999.9
2025-05-19,函館,11,3R,niwakufuku,1-4,9999.9
2025-05-19,函館,11,3R,niwakufuku,1-5,9999.9
2025-05-19,函館,11,3R,niwakufuku,1-6,9999.9
2025-05-19,函館,11,3R,niwakufuku,2-3,9999.9
2025-05-19,函館,11,3R,niwakufuku,2-4,9999.9
2025-05-19,函館,11,3R,niwakufuku,2-5,9999.9
2025-05-19,函館,11,3R,niwakufuku,2-6,9999.9
2025-05-19,函館,11,3R,niwakufuku,3-4,9999.9
2025-05-19,函館,11,3R,niwakufuku,3-5,9999.9
2025-05-19,函館,11,3R,niwakufuku,3-6,9999.9
2025-05-19,函館,11,3R,niwakufuku,4-5,9999.9
2025-05-19,函館,11,3R,niwakufuku,4-6,9999.9
2025-05-19,函館,11,3R,niwakufuku,5-6,9999.9
2025-05-19,函館,11,3R,niwakufuku,6-6,9999.9
2025-05-19,函館,11,3R,nirentan,1-2,78.1
2025-05-19,函館,11,3R,nirentan,1-3,194.3
2025-05-19,函館,11,3R,nirentan,1-4,128.3
2025-05-19,函館,11,3R,nirentan,1-5,3.8
2025-05-19,函館,11,3R,nirentan,1-6,898.6
2025-05-19,函館,11,3R,nirentan,1-7,47.6
2025-05-19,函館,11,3R,nirentan,2-1,133.1
2025-05-19,函館,11,3R,nirentan,2-3,449.3
2025-05-19,函館,11,3R,nirentan,2-4,342.3
2025-05-19,函館,11,3R,nirentan,2-5,89.8
2025-05-19,函館,11,3R,nirentan,2-6,798.8
2025-05-19,函館,11,3R,nirentan,2-7,156.2
2025-05-19,函館,11,3R,nirentan,3-1,247.9
2025-05-19,函館,11,3R,nirentan,3-2,553.0
2025-05-19,函館,11,3R,nirentan,3-4,82.6
2025-05-19,函館,11,3R,nirentan,3-5,123.9
2025-05-19,函館,11,3R,nirentan,3-6,479.3
2025-05-19,函館,11,3R,nirentan,3-7,513.5
2025-05-19,函館,11,3R,nirentan,4-1,94.5
2025-05-19,函館,11,3R,nirentan,4-2,205.4
2025-05-19,函館,11,3R,nirentan,4-3,60.9
2025-05-19,函館,11,3R,nirentan,4-5,42.0
2025-05-19,函館,11,3R,nirentan,4-6,378.3
2025-05-19,函館,11,3R,nirentan,4-7,378.3
2025-05-19,函館,11,3R,nirentan,5-1,1.5
2025-05-19,函館,11,3R,nirentan,5-2,28.5
2025-05-19,函館,11,3R,nirentan,5-3,17.1
2025-05-19,函館,11,3R,nirentan,5-4,14.7
2025-05-19,函館,11,3R,nirentan,5-6,138.2
2025-05-19,函館,11,3R,nirentan,5-7,21.2
2025-05-19,函館,11,3R,nirentan,6-1,2396.5
2025-05-19,函館,11,3R,nirentan,6-2,1437.9
2025-05-19,函館,11,3R,nirentan,6-3,898.6
2025-05-19,函館,11,3R,nirentan,6-4,798.8
2025-05-19,函館,11,3R,nirentan,6-5,898.6
2025-05-19,函館,11,3R,nirentan,6-7,599.1
2025-05-19,函館,11,3R,nirentan,7-1,91.0
2025-05-19,函館,11,3R,nirentan,7-2,159.7
2025-05-19,函館,11,3R,nirentan,7-3,653.5
2025-05-19,函館,11,3R,nirentan,7-4,553.0
2025-05-19,函館,11,3R,nirentan,7-5,93.3
2025-05-19,函館,11,3R,nirentan,7-6,1437.9
2025-05-19,函館,11,3R,nirenfuku,1-2,38.6
2025-05-19,函館,11,3R,nirenfuku,1-3,109.9
2025-05-19,函館,11,3R,nirenfuku,1-4,44.6
2025-05-19,函館,11,3R,nirenfuku,1-5,1.1
2025-05-19,函館,11,3R,nirenfuku,1-6,357.3
2025-05-19,函館,11,3R,nirenfuku,1-7,28.3
2025-05-19,函館,11,3R,nirenfuku,2-3,267.9
2025-05-19,函館,11,3R,nirenfuku,2-4,133.9
2025-05-19,函館,11,3R,nirenfuku,2-5,9.9
2025-05-19,函館,11,3R,nirenfuku,2-6,428.7
2025-05-19,函館,11,3R,nirenfuku,2-7,70.2
2025-05-19,函館,11,3R,nirenfuku,3-4,37.2
2025-05-19,函館,11,3R,nirenfuku,3-5,26.3
2025-05-19,函館,11,3R,nirenfuku,3-6,389.7
2025-05-19,函館,11,3R,nirenfuku,3-7,238.2
2025-05-19,函館,11,3R,nirenfuku,4-5,12.3
2025-05-19,函館,11,3R,nirenfuku,4-6,428.7
2025-05-19,函館,11,3R,nirenfuku,4-7,194.8
2025-05-19,函館,11,3R,nirenfuku,5-6,147.8
2025-05-19,函館,11,3R,nirenfuku,5-7,18.6
2025-05-19,函館,11,3R,nirenfuku,6-7,428.7
2025-05-19,函館,11,3R,sanrentan,1-2-3,562.7
2025-05-19,函館,11,3R,sanrentan,1-2-4,848.1
2025-05-19,函館,11,3R,sanrentan,1-2-5,119.5
2025-05-19,函館,11,3R,sanrentan,1-2-6,4036.0
2025-05-19,函館,11,3R,sanrentan,1-2-7,276.7
2025-05-19,函館,11,3R,sanrentan,1-3-2,588.1
2025-05-19,函館,11,3R,sanrentan,1-3-4,688.5
2025-05-19,函館,11,3R,sanrentan,1-3-5,222.9
2025-05-19,函館,11,3R,sanrentan,1-3-6,1581.6
2025-05-19,函館,11,3R,sanrentan,1-3-7,983.5
2025-05-19,函館,11,3R,sanrentan,1-4-2,668.8
2025-05-19,函館,11,3R,sanrentan,1-4-3,440.0
2025-05-19,函館,11,3R,sanrentan,1-4-5,148.7
2025-05-19,函館,11,3R,sanrentan,1-4-6,2388.6
2025-05-19,函館,11,3R,sanrentan,1-4-7,668.8
2025-05-19,函館,11,3R,sanrentan,1-5-2,15.7
2025-05-19,函館,11,3R,sanrentan,1-5-3,42.1
2025-05-19,函館,11,3R,sanrentan,1-5-4,42.3
2025-05-19,函館,11,3R,sanrentan,1-5-6,483.6
2025-05-19,函館,11,3R,sanrentan,1-5-7,6.7
2025-05-19,函館,11,3R,sanrentan,1-6-2,4180.1
2025-05-19,函館,11,3R,sanrentan,1-6-3,2053.4
2025-05-19,函館,11,3R,sanrentan,1-6-4,5320.2
2025-05-19,函館,11,3R,sanrentan,1-6-5,1330.0
2025-05-19,函館,11,3R,sanrentan,1-6-7,4681.8
2025-05-19,函館,11,3R,sanrentan,1-7-2,166.9
2025-05-19,函館,11,3R,sanrentan,1-7-3,629.2
2025-05-19,函館,11,3R,sanrentan,1-7-4,824.2
2025-05-19,函館,11,3R,sanrentan,1-7-5,49.4
2025-05-19,函館,11,3R,sanrentan,1-7-6,4180.1
2025-05-19,函館,11,3R,sanrentan,2-1-3,1828.8
2025-05-19,函館,11,3R,sanrentan,2-1-4,1828.8
2025-05-19,函館,11,3R,sanrentan,2-1-5,396.7
2025-05-19,函館,11,3R,sanrentan,2-1-6,7315.3
2025-05-19,函館,11,3R,sanrentan,2-1-7,893.4
2025-05-19,函館,11,3R,sanrentan,2-3-1,2490.3
2025-05-19,函館,11,3R,sanrentan,2-3-4,2018.0
2025-05-19,函館,11,3R,sanrentan,2-3-5,1445.0
2025-05-19,函館,11,3R,sanrentan,2-3-6,6502.5
2025-05-19,函館,11,3R,sanrentan,2-3-7,5088.9
2025-05-19,函館,11,3R,sanrentan,2-4-1,2128.0
2025-05-19,函館,11,3R,sanrentan,2-4-3,2208.3
2025-05-19,函館,11,3R,sanrentan,2-4-5,1540.0
2025-05-19,函館,11,3R,sanrentan,2-4-6,8360.3
2025-05-19,函館,11,3R,sanrentan,2-4-7,4876.8
2025-05-19,函館,11,3R,sanrentan,2-5-1,329.7
2025-05-19,函館,11,3R,sanrentan,2-5-3,1045.0
2025-05-19,函館,11,3R,sanrentan,2-5-4,1182.2
2025-05-19,函館,11,3R,sanrentan,2-5-6,3775.6
2025-05-19,函館,11,3R,sanrentan,2-5-7,860.6
2025-05-19,函館,11,3R,sanrentan,2-6-1,9999.9
2025-05-19,函館,11,3R,sanrentan,2-6-3,8360.3
2025-05-19,函館,11,3R,sanrentan,2-6-4,8360.3
2025-05-19,函館,11,3R,sanrentan,2-6-5,5573.5
2025-05-19,函館,11,3R,sanrentan,2-6-7,9999.9
2025-05-19,函館,11,3R,sanrentan,2-7-1,967.3
2025-05-19,函館,11,3R,sanrentan,2-7-3,2601.0
2025-05-19,函館,11,3R,sanrentan,2-7-4,4876.8
2025-05-19,函館,11,3R,sanrentan,2-7-5,1035.7
2025-05-19,函館,11,3R,sanrentan,2-7-6,9999.9
2025-05-19,函館,11,3R,sanrentan,3-1-2,1648.5
2025-05-19,函館,11,3R,sanrentan,3-1-4,914.4
2025-05-19,函館,11,3R,sanrentan,3-1-5,440.0
2025-05-19,函館,11,3R,sanrentan,3-1-6,1520.0
2025-05-19,函館,11,3R,sanrentan,3-1-7,1581.6
2025-05-19,函館,11,3R,sanrentan,3-2-1,2090.0
2025-05-19,函館,11,3R,sanrentan,3-2-4,1918.7
2025-05-19,函館,11,3R,sanrentan,3-2-5,1360.9
2025-05-19,函館,11,3R,sanrentan,3-2-6,6502.5
2025-05-19,函館,11,3R,sanrentan,3-2-7,3344.1
2025-05-19,函館,11,3R,sanrentan,3-4-1,348.3
2025-05-19,函館,11,3R,sanrentan,3-4-2,854.3
2025-05-19,函館,11,3R,sanrentan,3-4-5,261.2
2025-05-19,函館,11,3R,sanrentan,3-4-6,382.5
2025-05-19,函館,11,3R,sanrentan,3-4-7,1083.7
2025-05-19,函館,11,3R,sanrentan,3-5-1,390.1
2025-05-19,函館,11,3R,sanrentan,3-5-2,951.5
2025-05-19,函館,11,3R,sanrentan,3-5-4,415.0
2025-05-19,函館,11,3R,sanrentan,3-5-6,1393.3
2025-05-19,函館,11,3R,sanrentan,3-5-7,1393.3
2025-05-19,函館,11,3R,sanrentan,3-6-1,1581.6
2025-05-19,函館,11,3R,sanrentan,3-6-2,5852.2
2025-05-19,函館,11,3R,sanrentan,3-6-4,1481.5
2025-05-19,函館,11,3R,sanrentan,3-6-5,1800.6
2025-05-19,函館,11,3R,sanrentan,3-6-7,3775.6
2025-05-19,函館,11,3R,sanrentan,3-7-1,2660.1
2025-05-19,函館,11,3R,sanrentan,3-7-2,4036.0
2025-05-19,函館,11,3R,sanrentan,3-7-4,3080.1
2025-05-19,函館,11,3R,sanrentan,3-7-5,2786.7
2025-05-19,函館,11,3R,sanrentan,3-7-6,9003.4
2025-05-19,函館,11,3R,sanrentan,4-1-2,466.3
2025-05-19,函館,11,3R,sanrentan,4-1-3,300.1
2025-05-19,函館,11,3R,sanrentan,4-1-5,142.2
2025-05-19,函館,11,3R,sanrentan,4-1-6,1445.0
2025-05-19,函館,11,3R,sanrentan,4-1-7,489.7
2025-05-19,函館,11,3R,sanrentan,4-2-1,1147.5
2025-05-19,函館,11,3R,sanrentan,4-2-3,991.9
2025-05-19,函館,11,3R,sanrentan,4-2-5,936.3
2025-05-19,函館,11,3R,sanrentan,4-2-6,6502.5
2025-05-19,函館,11,3R,sanrentan,4-2-7,2660.1
2025-05-19,函館,11,3R,sanrentan,4-3-1,185.4
2025-05-19,函館,11,3R,sanrentan,4-3-2,506.6
2025-05-19,函館,11,3R,sanrentan,4-3-5,127.5
2025-05-19,函館,11,3R,sanrentan,4-3-6,326.0
2025-05-19,函館,11,3R,sanrentan,4-3-7,692.5
2025-05-19,函館,11,3R,sanrentan,4-5-1,94.7
2025-05-19,函館,11,3R,sanrentan,4-5-2,270.3
2025-05-19,函館,11,3R,sanrentan,4-5-3,89.9
2025-05-19,函館,11,3R,sanrentan,4-5-6,807.2
2025-05-19,函館,11,3R,sanrentan,4-5-7,418.0
2025-05-19,函館,11,3R,sanrentan,4-6-1,5573.5
2025-05-19,函館,11,3R,sanrentan,4-6-2,7803.0
2025-05-19,函館,11,3R,sanrentan,4-6-3,1330.0
2025-05-19,函館,11,3R,sanrentan,4-6-5,3901.5
2025-05-19,函館,11,3R,sanrentan,4-6-7,7803.0
2025-05-19,函館,11,3R,sanrentan,4-7-1,1625.6
2025-05-19,函館,11,3R,sanrentan,4-7-2,2340.9
2025-05-19,函館,11,3R,sanrentan,4-7-3,2128.0
2025-05-19,函館,11,3R,sanrentan,4-7-5,1158.8
2025-05-19,函館,11,3R,sanrentan,4-7-6,6885.0
2025-05-19,函館,11,3R,sanrentan,5-1-2,5.8
2025-05-19,函館,11,3R,sanrentan,5-1-3,15.9
2025-05-19,函館,11,3R,sanrentan,5-1-4,14.3
2025-05-19,函館,11,3R,sanrentan,5-1-6,202.1
2025-05-19,函館,11,3R,sanrentan,5-1-7,3.0
2025-05-19,函館,11,3R,sanrentan,5-2-1,53.9
2025-05-19,函館,11,3R,sanrentan,5-2-3,167.4
2025-05-19,函館,11,3R,sanrentan,5-2-4,190.0
2025-05-19,函館,11,3R,sanrentan,5-2-6,796.2
2025-05-19,函館,11,3R,sanrentan,5-2-7,135.7
2025-05-19,函館,11,3R,sanrentan,5-3-1,67.4
2025-05-19,函館,11,3R,sanrentan,5-3-2,151.8
2025-05-19,函館,11,3R,sanrentan,5-3-4,54.9
2025-05-19,函館,11,3R,sanrentan,5-3-6,280.0
2025-05-19,函館,11,3R,sanrentan,5-3-7,274.7
2025-05-19,函館,11,3R,sanrentan,5-4-1,38.3
2025-05-19,函館,11,3R,sanrentan,5-4-2,99.6
2025-05-19,函館,11,3R,sanrentan,5-4-3,26.9
2025-05-19,函館,11,3R,sanrentan,5-4-6,348.3
2025-05-19,函館,11,3R,sanrentan,5-4-7,127.7
2025-05-19,函館,11,3R,sanrentan,5-6-1,713.6
2025-05-19,函館,11,3R,sanrentan,5-6-2,1194.3
2025-05-19,函館,11,3R,sanrentan,5-6-3,696.6
2025-05-19,函館,11,3R,sanrentan,5-6-4,975.3
2025-05-19,函館,11,3R,sanrentan,5-6-7,1746.9
2025-05-19,函館,11,3R,sanrentan,5-7-1,35.6
2025-05-19,函館,11,3R,sanrentan,5-7-2,97.2
2025-05-19,函館,11,3R,sanrentan,5-7-3,257.8
2025-05-19,函館,11,3R,sanrentan,5-7-4,253.8
2025-05-19,函館,11,3R,sanrentan,5-7-6,951.5
2025-05-19,函館,11,3R,sanrentan,6-1-2,9999.9
2025-05-19,函館,11,3R,sanrentan,6-1-3,4036.0
2025-05-19,函館,11,3R,sanrentan,6-1-4,9999.9
2025-05-19,函館,11,3R,sanrentan,6-1-5,2721.9
2025-05-19,函館,11,3R,sanrentan,6-1-7,9999.9
2025-05-19,函館,11,3R,sanrentan,6-2-1,9999.9
2025-05-19,函館,11,3R,sanrentan,6-2-3,9003.4
2025-05-19,函館,11,3R,sanrentan,6-2-4,9999.9
2025-05-19,函館,11,3R,sanrentan,6-2-5,8360.3
2025-05-19,函館,11,3R,sanrentan,6-2-7,9999.9
2025-05-19,函館,11,3R,sanrentan,6-3-1,3657.6
2025-05-19,函館,11,3R,sanrentan,6-3-2,9999.9
2025-05-19,函館,11,3R,sanrentan,6-3-4,2208.3
2025-05-19,函館,11,3R,sanrentan,6-3-5,3251.2
2025-05-19,函館,11,3R,sanrentan,6-3-7,9999.9
2025-05-19,函館,11,3R,sanrentan,6-4-1,9999.9
2025-05-19,函館,11,3R,sanrentan,6-4-2,9999.9
2025-05-19,函館,11,3R,sanrentan,6-4-3,2544.4
2025-05-19,函館,11,3R,sanrentan,6-4-5,9999.9
2025-05-19,函館,11,3R,sanrentan,6-4-7,9999.9
2025-05-19,函館,11,3R,sanrentan,6-5-1,2721.9
2025-05-19,函館,11,3R,sanrentan,6-5-2,4876.8
2025-05-19,函館,11,3R,sanrentan,6-5-3,3546.8
2025-05-19,函館,11,3R,sanrentan,6-5-4,9999.9
2025-05-19,函館,11,3R,sanrentan,6-5-7,9999.9
2025-05-19,函館,11,3R,sanrentan,6-7-1,9999.9
2025-05-19,函館,11,3R,sanrentan,6-7-2,9999.9
