date,venue_id,race_no,frame_no,car_no,name_kanji,racer_id,age,prefecture,term,grade,style,gear,score,first_places,second_places,third_places,outs,win_rate,top2_rate,top3_rate,style_escape,style_sprint,style_chase,style_other,start_number,back_number,recent_place1,recent_date1,recent_result1_1,recent_result1_2,recent_result1_3,recent_result1_4,recent_place2,recent_date2,recent_result2_1,recent_result2_2,recent_result2_3,recent_result2_4,recent_place3,recent_date3,recent_result3_1,recent_result3_2,recent_result3_3,recent_result3_4,comment,line_id,line_pos,race_grade,class_name
2025-06-01,31,4,6,7,及川　裕奨,13749,43,岩手,86,Ａ２,両,3.92,80.22,1,1,1,15,5.56,11.11,16.67,0,0,1,1,1,0,松戸,06/01,,,,,伊東,05/23,予6,般4,般2,,玉野,05/12,予4,般7,般5,,福島勢。,1,3,F2,予選
2025-06-01,31,5,1,1,菊池竣太朗,15174,28,静岡,111,Ａ２,両,3.92,89.79,8,6,2,8,33.33,58.33,66.67,5,8,1,0,5,9,松戸,06/01,,,,,岐阜,05/14,予1,準4,特3,,川崎,05/05,予2,準2,決5,,自力。,1,1,F2,予選
2025-06-01,31,5,2,2,寺沼　伊織,15348,27,東京,115,Ａ１,両,3.92,87.67,8,3,3,10,33.33,45.83,58.33,0,5,5,1,4,1,松戸,06/01,,,,,伊東,05/23,予4,抜1,特1,,四日市,05/11,予3,準5,特2,,自在。,2,1,F2,予選
2025-06-01,31,5,3,3,小埜　正義,13936,43,千葉,88,Ａ１,追,3.92,86.2,3,2,1,14,15.0,25.0,30.0,0,0,3,2,2,0,松戸,06/01,,,,,函館,05/26,予1,準4,特3,,伊東,05/17,予2,準6,特5,,菊池君。,1,2,F2,予選
2025-06-01,31,5,4,4,安東　英博,13896,44,大分,87,Ａ２,追,3.92,85.05,3,0,7,11,14.29,14.29,47.62,0,0,3,0,4,0,松戸,06/01,,,,,別府,05/18,予7,般1,特3,,玉野,05/12,予6,般3,般6,,高鍋君。,3,2,F2,予選
2025-06-01,31,5,5,5,矢内　良和,12953,49,群馬,75,Ａ２,追,3.92,81.76,0,3,3,15,0.0,14.29,28.57,0,0,0,3,0,0,松戸,06/01,,,,,函館,05/26,予7,般4,般6,,熊本,05/13,予4,般3,般2,,寺沼君。,2,2,F2,予選
2025-06-01,31,5,6,6,櫻川　雅彦,14738,40,千葉,99,Ａ２,両,3.92,81.52,0,1,5,15,0.0,4.76,28.57,0,0,0,1,3,0,松戸,06/01,,,,,伊東,05/23,予6,般2,般4,,福井,05/14,,,,,南関３番手。,1,3,F2,予選
2025-06-01,31,5,6,7,高鍋　邦彰,14489,38,福岡,95,Ａ２,両,3.92,78.81,0,2,1,18,0.0,9.52,14.29,1,0,0,1,2,2,松戸,06/01,,,,,防府,05/25,予7,般2,般7,,熊本,05/13,予5,般4,般7,,自力。,3,1,F2,予選
2025-06-01,31,6,1,1,高橋　　舜,15784,24,宮城,125,Ａ２,逃,3.92,93.47,7,5,0,3,46.67,80.0,80.0,6,4,1,1,2,10,松戸,06/01,,,,,玉野,05/18,,,,,川崎,05/05,予1,準2,決2,,自力。,1,1,F2,予選
2025-06-01,31,6,2,2,平沼　由充,13535,49,福島,83,Ａ１,追,3.92,87.94,3,3,4,7,17.65,35.29,58.82,0,0,3,3,9,0,松戸,06/01,,,,,松阪,05/20,予1,準3,特2,,西武園,05/05,予6,般1,特5,,高橋君。,1,2,F2,予選
2025-06-01,31,6,3,3,和田　禎嗣,14732,40,埼玉,99,Ａ１,両,3.92,86.67,2,6,1,15,8.33,33.33,37.5,0,1,3,4,5,0,松戸,06/01,,,,,小倉,05/26,予2,準5,特4,,伊東,05/17,予7,般1,特2,,尾崎君。,2,2,F2,予選
2025-06-01,31,6,4,4,尾崎　悠生,15245,27,埼玉,113,Ａ１,逃,3.85,84.32,8,1,2,11,36.36,40.91,50.0,6,2,1,0,1,10,松戸,06/01,,,,,四日市,05/23,予6,般1,特7,,函館,05/14,予1,準7,般1,,自力。,2,1,F2,予選
2025-06-01,31,6,5,5,鈴木　　誠,13608,48,福島,84,Ａ１,追,3.92,84.05,0,2,5,14,0.0,9.52,33.33,0,0,0,2,13,0,松戸,06/01,,,,,小倉,05/26,予3,準4,特6,,宇都宮,05/01,予3,抜7,般4,,北の３番手。,1,3,F2,予選
2025-06-01,31,6,6,6,八尋　翔平,14336,38,福岡,93,Ａ１,追,3.92,82.38,2,1,4,17,8.33,12.5,29.17,0,0,3,0,1,1,松戸,06/01,,,,,伊東,05/23,予1,準5,特6,,玉野,05/12,予5,般1,特3,,埼玉勢。,2,3,F2,予選
2025-06-01,31,6,6,7,瓦田　勝也,13145,51,福岡,77,Ａ２,追,3.85,79.83,0,1,3,19,0.0,4.35,17.39,0,0,0,1,0,0,松戸,06/01,,,,,伊東,05/23,予7,般5,般4,,川崎,05/15,予4,般6,般4,,北勢。,1,4,F2,予選
2025-06-01,31,7,1,1,近藤　俊明,13855,46,神奈,87,Ａ１,追,3.92,92.21,6,4,3,11,25.0,41.67,54.17,0,0,8,2,2,0,松戸,06/01,,,,,函館,05/26,初3,準5,特1,,四日市,05/17,初4,準2,決2,,関根君。,1,2,F2,初特選
2025-06-01,31,7,2,2,守谷　陽介,13884,45,岡山,87,Ａ１,両,3.92,92.11,2,7,1,8,11.11,50.0,55.56,0,0,5,4,2,0,松戸,06/01,,,,,玉野,05/23,初1,準2,決5,,高松,05/05,初5,準2,決6,,滝本君。,2,3,F2,初特選
2025-06-01,31,7,3,3,金澤　竜二,14136,39,福島,91,Ａ１,逃,3.92,91.63,10,2,1,11,41.67,50.0,54.17,4,6,2,0,2,5,松戸,06/01,,,,,防府,05/25,初6,準4,特1,,いわき平,05/16,初6,準2,決6,,自力。,3,1,F2,初特選
2025-06-01,31,7,4,4,滝本　泰行,15060,29,岡山,107,Ａ１,両,3.92,90.8,7,6,5,8,26.92,50.0,69.23,0,3,9,1,9,2,松戸,06/01,,,,,小倉,05/26,初4,,,,岐阜,05/14,初2,準4,特1,,長松君。,2,2,F2,初特選
2025-06-01,31,7,5,5,伊藤慶太郎,15041,31,埼玉,107,Ａ１,逃,3.92,90.33,4,1,2,6,30.77,38.46,53.85,2,2,0,1,1,4,松戸,06/01,,,,,奈良,05/23,初7,準1,決5,,玉野,05/12,,,,,自力。,4,1,F2,初特選
2025-06-01,31,7,6,6,関根健太郎,14822,34,神奈,100,Ａ１,両,3.92,90.24,3,3,6,9,14.29,28.57,57.14,0,3,1,2,8,4,松戸,06/01,,,,,函館,05/26,初5,準5,特1,,別府,05/09,初2,準6,特7,,自力。,1,1,F2,初特選
2025-06-01,31,7,6,7,長松　大祐,15658,27,大分,121,Ａ１,逃,3.92,88.75,5,2,1,8,31.25,43.75,50.0,3,3,1,0,2,5,松戸,06/01,,,,,高知,05/17,予1,準5,特2,,函館,05/02,,,,,自力。,2,1,F2,初特選
2025-06-01,12,1,1,1,伊早坂駿一,14988,30,茨城,105,Ａ２,逃,3.92,84.19,8,3,0,15,30.77,42.31,42.31,8,2,1,0,2,10,青森,05/31,予7,,,,京王閣,05/24,予7,般1,特5,,いわき平,05/16,予1,準5,特5,,自力,1,1,F2,一般
2025-06-01,12,1,2,2,石井　　孝,12432,53,千葉,68,Ａ２,追,3.85,79.24,0,1,1,19,0.0,4.76,9.52,0,0,1,0,0,0,青森,05/31,予7,,,,松阪,05/20,予7,般2,般3,,岐阜,05/08,予6,般6,般7,,南関３番手,3,3,F2,一般
2025-06-01,12,1,3,3,吉成　晃一,14274,39,熊本,92,Ａ２,追,3.92,80.42,1,2,0,9,8.33,25.0,25.0,0,1,1,1,0,1,青森,05/31,予5,,,,小倉,05/08,予2,準6,特6,,佐世保,05/01,予7,般6,般1,,１人でやる,2,1,F2,一般
2025-06-01,12,1,4,4,浦崎　貴史,12930,53,北海,75,Ａ２,追,3.93,81.67,1,2,1,12,6.25,18.75,25.0,0,0,1,2,0,0,青森,05/31,予6,,,,伊東,05/17,予5,般5,般4,,岸和田,05/09,予4,般2,特4,,早川君,1,3,F2,一般
2025-06-01,12,1,5,5,野口　修平,14994,37,神奈,105,Ａ２,逃,3.85,77.68,0,0,2,20,0.0,0.0,9.09,0,0,0,0,0,1,青森,05/31,予7,,,,伊東,05/23,予7,般5,般7,,川崎,05/15,般5,,,,自力,3,1,F2,一般
2025-06-01,12,1,6,6,早川　成矢,13176,49,埼玉,78,Ａ２,両,3.92,77.33,0,2,1,18,0.0,9.52,14.29,2,0,0,0,0,5,青森,05/31,予7,,,,高松,05/21,,,,,大垣,05/14,予7,般7,般3,,伊早坂君,1,2,F2,一般
2025-06-01,12,1,6,7,江本　博明,14079,44,千葉,90,Ａ１,追,3.92,81.23,1,5,3,18,3.7,22.22,33.33,0,0,3,3,7,0,青森,05/31,予7,,,,四日市,05/23,予5,般3,般2,,大垣,05/14,般5,般6,,,野口君,3,2,F2,一般
2025-06-01,12,2,1,1,武田　哲二,12216,54,京都,65,Ａ１,追,3.93,79.48,1,2,3,15,4.76,14.29,28.57,0,0,2,1,4,0,青森,05/31,予6,,,,弥彦,05/20,予7,般6,般4,,奈良,05/11,予7,般2,般1,,中近３番手,1,3,F2,一般
2025-06-01,12,2,2,2,大橋　直人,13099,48,埼玉,77,Ａ２,追,3.85,83.13,1,2,1,13,5.88,17.65,23.53,0,0,2,1,0,0,青森,05/31,予6,,,,奈良,05/23,予6,般4,般5,,弥彦,05/11,予6,般2,特5,,鈴木君,3,2,F2,一般
2025-06-01,12,2,3,3,湯浅　弘光,12876,52,千葉,74,Ａ２,追,3.92,79.95,1,2,3,15,4.76,14.29,28.57,0,0,2,1,1,0,青森,05/31,予5,,,,京王閣,05/24,,,,,熊本,05/13,予6,般3,般7,,決めずにやる,2,1,F2,一般
2025-06-01,12,2,4,4,山田　隼司,14172,38,岐阜,91,Ａ２,両,3.92,79.9,1,4,1,15,4.76,23.81,28.57,4,0,0,1,1,6,青森,05/31,予7,,,,大垣,05/20,予6,般7,般6,,小倉,05/08,予7,般7,般7,,自力,1,1,F2,一般
2025-06-01,12,2,5,5,岩崎　大和,14362,40,茨城,94,Ａ２,追,3.92,79.9,0,2,3,15,0.0,10.0,25.0,0,0,1,1,0,0,青森,05/31,予6,,,,伊東,05/23,予4,抜6,,,岐阜,05/08,予5,般6,般2,,埼京勢へ,3,3,F2,一般
2025-06-01,12,2,6,6,鈴木雄一朗,14373,40,東京,94,Ａ２,両,3.92,78.2,0,1,0,14,0.0,6.67,6.67,0,0,0,1,0,1,青森,05/31,予6,,,,いわき平,05/16,予2,準7,般6,,岐阜,05/08,予7,般7,般4,,自力へ,3,1,F2,一般
2025-06-01,12,2,6,7,乾　　庄平,14476,38,滋賀,95,Ａ２,追,3.92,84.0,3,1,6,11,14.29,19.05,47.62,0,0,3,1,1,0,青森,05/31,予6,,,,京王閣,05/24,予3,準7,般1,,岸和田,05/18,般5,,,,山田君,1,2,F2,一般
2025-06-01,12,3,1,1,門脇　　翼,15156,31,秋田,111,Ａ２,逃,3.92,84.0,2,3,4,12,9.52,23.81,42.86,1,3,1,0,1,5,青森,05/31,予4,,,,函館,05/19,予4,準6,特7,,岐阜,05/08,予3,準7,般1,,太田君,1,2,F2,選抜
2025-06-01,12,3,2,2,岡崎　陸登,15734,27,愛媛,123,Ａ２,逃,3.92,84.0,2,4,1,8,13.33,40.0,46.67,2,4,0,0,3,6,青森,05/31,予5,,,,玉野,05/18,予3,準6,特2,,西武園,05/05,予5,般6,般6,,自力,2,1,F2,選抜
2025-06-01,12,3,3,3,川島　　勝,14048,42,長崎,89,Ａ２,追,3.92,85.61,2,5,2,9,11.11,38.89,50.0,0,0,2,5,0,0,青森,05/31,予4,,,,玉野,05/23,予7,般3,般6,,福井,05/14,予2,準7,般2,,入江君,3,2,F2,選抜
2025-06-01,12,3,4,4,太田　将成,15237,29,宮城,113,Ａ１,逃,3.93,83.96,2,2,7,13,8.33,16.67,45.83,3,0,1,0,2,11,青森,05/31,予3,,,,高松,05/21,予7,般1,特7,,福井,05/14,予5,般3,般5,,自力自在,1,1,F2,選抜
2025-06-01,12,3,5,5,田中　雅史,13263,48,愛知,79,Ａ１,追,3.92,87.33,1,6,6,8,4.76,33.33,61.9,0,0,3,4,0,0,青森,05/31,予5,,,,京王閣,05/24,予4,準6,特2,,高松,04/30,予4,抜3,般2,,岡崎君,2,2,F2,選抜
2025-06-01,12,3,6,6,井手　尚治,12193,55,神奈,65,Ａ２,追,3.92,79.87,1,0,1,13,6.67,6.67,13.33,0,0,1,0,1,0,青森,05/31,予4,,,,函館,05/19,予5,般4,般1,,弥彦,05/11,予4,般7,般5,,東北勢へ,1,3,F2,選抜
2025-06-01,12,3,6,7,入江　航太,15565,23,熊本,119,Ａ２,逃,3.93,82.61,1,1,2,14,5.56,11.11,22.22,2,0,0,0,6,6,青森,05/31,予3,,,,玉野,05/23,予5,抜2,特7,,西武園,05/05,予7,般6,般4,,自力,3,1,F2,選抜
2025-06-01,12,4,1,1,亀井　久幸,14456,43,千葉,95,Ａ１,両,3.92,84.41,1,3,6,17,3.7,14.81,37.04,0,0,1,3,3,0,青森,05/31,予3,,,,高松,05/21,予4,準4,特5,,四日市,05/11,予7,般3,般1,,根藤君,1,2,F2,選抜
2025-06-01,12,4,2,2,船瀬　惇平,15194,31,広島,111,Ａ１,逃,3.93,85.31,4,4,7,14,13.79,27.59,51.72,6,2,0,0,0,11,青森,05/31,予3,,,,玉野,05/23,予2,準7,特3,,いわき平,05/16,予5,般2,般3,,自力,2,1,F2,選抜
2025-06-01,12,4,3,3,朝日　　勇,12891,50,愛知,74,Ａ１,追,3.92,81.16,0,2,2,16,0.0,10.0,20.0,0,2,0,0,7,0,青森,05/31,予4,,,,京王閣,05/24,予6,,,,高知,05/17,予5,般2,特5,,大中君,3,2,F2,選抜
2025-06-01,12,4,4,4,高橋　健太,13327,47,静岡,80,Ａ２,追,3.92,81.35,1,1,4,14,5.0,10.0,30.0,0,0,2,0,0,0,青森,05/31,予5,,,,奈良,05/23,予2,準5,特7,,川崎,05/15,予4,般5,般6,,南関３番手,1,3,F2,選抜
2025-06-01,12,4,5,5,中野　功史,13663,47,長崎,84,Ａ２,追,3.92,80.86,0,1,5,16,0.0,4.55,27.27,0,0,1,0,0,0,青森,05/31,予5,,,,四日市,05/23,予5,般7,般5,,佐世保,05/01,予5,抜4,特7,,船瀬君,2,2,F2,選抜
2025-06-01,12,4,6,6,大中　拓磨,15190,36,兵庫,111,Ａ２,逃,3.92,78.36,0,3,1,18,0.0,13.64,18.18,2,1,0,0,2,9,青森,05/31,予4,,,,奈良,05/23,予7,般2,般6,,四日市,05/17,予6,般5,般2,,自力,3,1,F2,選抜
2025-06-01,12,4,6,7,根藤　浩二,14459,38,千葉,95,Ａ１,両,3.93,85.0,7,3,2,12,29.17,41.67,50.0,1,4,4,1,0,3,青森,05/31,予4,,,,伊東,05/23,予7,般1,特5,,いわき平,05/16,予1,準7,般1,,自力自在,1,1,F2,選抜
2025-06-01,12,5,1,1,吉永　好宏,13353,50,広島,80,Ａ１,追,3.92,90.29,1,1,1,5,12.5,25.0,37.5,0,0,2,0,0,0,青森,05/31,初6,,,,玉野,05/23,,,,,防府,04/07,初4,,,,小柳君,1,2,F2,準決勝
2025-06-01,12,5,2,2,大矢　将大,13407,46,埼玉,81,Ａ１,追,3.92,92.39,1,4,7,6,5.56,27.78,66.67,0,0,3,2,3,0,青森,05/31,初4,,,,京王閣,05/24,初5,準2,決5,,弥彦,05/01,初3,準2,決4,,菅谷君,2,2,F2,準決勝
2025-06-01,12,5,3,3,大島　将人,14354,36,福島,94,Ａ２,追,3.92,87.89,2,3,6,7,11.11,27.78,61.11,0,0,2,3,5,0,青森,05/31,予2,,,,伊東,05/23,予2,準3,特3,,大垣,05/08,予6,般1,特3,,菅田君,3,2,F2,準決勝
2025-06-01,12,5,4,4,小柳　智徳,15745,27,長崎,123,Ａ１,逃,3.92,90.09,5,5,2,11,21.74,43.48,52.17,3,4,3,0,1,6,青森,05/31,予2,,,,伊東,05/23,初7,準7,特7,,福井,05/14,初2,準4,特3,,自力,1,1,F2,準決勝
2025-06-01,12,5,5,5,菅谷　隆司,14510,40,東京,96,Ａ１,両,3.92,88.67,6,5,1,9,28.57,52.38,57.14,1,7,2,1,3,2,青森,05/31,予2,,,,函館,05/19,,,,,岸和田,05/09,初7,準7,般2,,自力自在,2,1,F2,準決勝
2025-06-01,12,5,6,6,菅田　謙仁,15084,32,宮城,109,Ａ１,両,3.83,84.42,1,5,3,15,4.17,25.0,37.5,4,0,0,2,18,9,青森,05/31,予2,,,,大垣,05/20,予4,準5,特2,,玉野,05/12,予3,準6,特5,,自力自在,3,1,F2,準決勝
2025-06-01,12,5,6,7,市本　隆司,12757,53,広島,72,Ａ２,両,3.93,84.56,5,1,1,10,29.41,35.29,41.18,0,4,2,0,1,1,青森,05/31,予1,,,,大垣,05/20,予1,準1,決7,,高松,04/30,予4,抜4,般1,,吉永君,1,3,F2,準決勝
2025-06-01,12,6,1,1,山田　裕哉,14671,39,岐阜,98,Ａ１,追,3.92,90.91,1,3,2,5,9.09,36.36,54.55,0,0,2,2,1,0,青森,05/31,初5,,,,函館,05/14,,,,,静岡,04/10,初4,準7,,,石口君,1,2,F2,準決勝
2025-06-01,12,6,2,2,遠藤　勝弥,15095,35,静岡,109,Ａ１,両,3.93,89.0,2,3,6,7,11.11,27.78,61.11,1,1,0,3,8,5,青森,05/31,予1,,,,四日市,05/23,初4,準3,決3,,弥彦,05/01,予1,準3,特2,,自力自在,2,1,F2,準決勝
2025-06-01,12,6,3,3,松岡　孝高,14709,39,熊本,98,Ａ１,追,3.85,81.67,1,0,0,3,25.0,25.0,25.0,0,0,1,0,0,0,青森,05/31,予1,,,,弥彦,05/20,,,,,宇都宮,03/17,,,,,前２,3,1,F2,準決勝
2025-06-01,12,6,4,4,高橋　秀吉,13910,42,秋田,88,Ａ１,追,3.92,84.67,4,1,2,8,26.67,33.33,46.67,0,2,3,0,2,0,青森,05/31,予1,,,,伊東,05/23,予4,抜3,般1,,武雄,05/05,予1,準5,特3,,遠藤君,2,2,F2,準決勝
2025-06-01,12,6,5,5,太田黒大心,12924,50,熊本,74,Ａ１,追,3.85,87.21,2,2,6,14,8.33,16.67,41.67,0,0,2,2,2,0,青森,05/31,予3,,,,玉野,05/23,予3,抜3,特4,,熊本,05/13,予4,準6,特5,,松岡君,3,2,F2,準決勝
2025-06-01,12,6,6,6,舘　　真成,14654,38,茨城,98,Ａ２,両,3.86,81.23,4,0,2,16,18.18,18.18,27.27,3,0,1,0,2,5,青森,05/31,予1,,,,伊東,05/23,予6,般6,般6,,福井,05/14,予4,般1,特6,,１人でやる,4,1,F2,準決勝
2025-06-01,12,6,6,7,石口　慶多,14949,36,兵庫,103,Ａ１,両,3.93,92.67,10,5,1,8,41.67,62.5,66.67,1,9,3,2,0,4,青森,05/31,初2,,,,京王閣,05/24,初6,準5,特1,,福井,05/14,初3,準2,決2,,自力,1,1,F2,準決勝
2025-06-01,12,7,1,1,比佐　宝太,15602,24,福島,121,Ａ１,逃,3.92,92.96,6,6,4,8,25.0,50.0,66.67,9,2,1,0,8,14,青森,05/31,初2,,,,京王閣,05/24,初3,準2,決6,,小松島,05/14,初3,準4,特4,,自力,1,1,F2,準決勝
2025-06-01,12,7,2,2,小谷　　実,14313,38,京都,93,Ａ１,追,3.92,93.67,3,6,7,2,16.67,50.0,88.89,0,0,3,6,7,0,青森,05/31,初1,,,,奈良,05/23,初2,準3,特2,,岸和田,05/04,初1,準2,決3,,岩城君,2,2,F2,準決勝
2025-06-01,12,7,3,3,荒木　伸哉,13859,46,静岡,87,Ａ１,追,3.92,85.67,2,4,4,11,9.52,28.57,47.62,0,0,3,3,4,0,青森,05/31,予2,,,,松阪,05/20,予5,般1,特4,,玉野,05/12,予6,般2,特4,,添田君,3,2,F2,準決勝
2025-06-01,12,7,4,4,杉山　悠也,13994,41,秋田,89,Ａ１,追,3.93,90.29,2,3,1,8,14.29,35.71,42.86,0,0,3,2,0,0,青森,05/31,初7,,,,熊本,05/13,初6,準4,特2,,京王閣,05/04,,,,,比佐君,1,2,F2,準決勝
2025-06-01,12,7,5,5,岩城　佑典,15533,25,愛知,119,Ａ１,逃,3.92,87.0,2,4,3,11,10.0,30.0,45.0,1,2,3,0,3,5,青森,05/31,予3,,,,伊東,05/17,予2,準5,特6,,弥彦,05/01,予3,準7,特2,,自力,2,1,F2,準決勝
2025-06-01,12,7,6,6,藤野　貴章,14625,36,佐賀,97,Ａ２,両,3.92,83.61,2,4,5,12,8.7,26.09,47.83,0,2,2,2,4,0,青森,05/31,予1,,,,小松島,05/14,予5,抜7,般3,,岸和田,05/04,予7,般2,般1,,１人で何でも,4,1,F2,準決勝
2025-06-01,12,7,6,7,添田　龍児,15617,24,神奈,121,Ａ２,逃,3.92,86.46,3,6,5,10,12.5,37.5,58.33,5,4,0,0,9,15,青森,05/31,予2,,,,岸和田,05/18,,,,,弥彦,05/11,予2,準2,決7,,自力,3,1,F2,準決勝
